20141001 035900;109.845000;109.846000;109.833000;109.837000;0
20141001 040000;109.838000;109.854000;109.838000;109.850000;0
20141001 040100;109.849000;109.849000;109.826000;109.837000;0
20141001 040200;109.838000;109.856000;109.837000;109.852000;0
20141001 040300;109.851000;109.851000;109.831000;109.839000;0
20141001 040400;109.838000;109.844000;109.837000;109.838000;0
20141001 040500;109.839000;109.839000;109.814000;109.815000;0
20141001 040600;109.814000;109.818000;109.801000;109.814000;0
20141001 040700;109.813000;109.813000;109.797000;109.804000;0
20141001 040800;109.805000;109.813000;109.804000;109.813000;0
20141001 040900;109.811000;109.812000;109.780000;109.785000;0
20141001 041000;109.783000;109.784000;109.770000;109.783000;0
20141001 041100;109.782000;109.791000;109.771000;109.787000;0
20141001 041200;109.788000;109.793000;109.758000;109.761000;0
20141001 041300;109.762000;109.769000;109.752000;109.754000;0
20141001 041400;109.752000;109.769000;109.744000;109.751000;0
20141001 041500;109.752000;109.757000;109.739000;109.756000;0
20141001 041600;109.759000;109.767000;109.719000;109.729000;0
20141001 041700;109.731000;109.747000;109.713000;109.747000;0
20141001 041800;109.748000;109.773000;109.747000;109.766000;0
20141001 041900;109.765000;109.770000;109.736000;109.752000;0
20141001 042000;109.751000;109.757000;109.738000;109.738000;0
20141001 042100;109.735000;109.746000;109.728000;109.745000;0
20141001 042200;109.741000;109.757000;109.741000;109.741000;0
20141001 042300;109.742000;109.771000;109.741000;109.764000;0
20141001 042400;109.765000;109.765000;109.751000;109.764000;0
20141001 042500;109.765000;109.786000;109.765000;109.767000;0
20141001 042600;109.768000;109.787000;109.768000;109.780000;0
20141001 042700;109.779000;109.784000;109.776000;109.779000;0
20141001 042800;109.780000;109.780000;109.777000;109.778000;0
20141001 042900;109.777000;109.778000;109.775000;109.776000;0
20141001 043000;109.788000;109.846000;109.779000;109.840000;0
20141001 043100;109.839000;109.846000;109.828000;109.830000;0
20141001 043200;109.829000;109.836000;109.826000;109.829000;0
20141001 043300;109.828000;109.834000;109.824000;109.828000;0
20141001 043400;109.829000;109.846000;109.828000;109.836000;0
20141001 043500;109.837000;109.837000;109.814000;109.822000;0
20141001 043600;109.823000;109.826000;109.811000;109.815000;0
20141001 043700;109.814000;109.831000;109.811000;109.829000;0
20141001 043800;109.828000;109.837000;109.819000;109.835000;0
20141001 043900;109.832000;109.835000;109.803000;109.803000;0
20141001 044000;109.801000;109.821000;109.801000;109.818000;0
